申万三级行业名称,股票代码,股票名称
通信终端及配件,603083.SH,剑桥科技
通信终端及配件,603118.SH,共进股份
通信终端及配件,603236.SH,移远通信
通信终端及配件,603803.SH,瑞斯康达
通信终端及配件,688027.SH,国盾量子
通信终端及配件,688100.SH,威胜信息
通信终端及配件,688159.SH,有方科技
通信终端及配件,688592.SH,司南导航
通信终端及配件,920249.BJ,利尔达
通信网络设备及器件,000063.SZ,中兴通讯
通信网络设备及器件,001267.SZ,汇绿生态
通信网络设备及器件,002194.SZ,武汉凡谷
通信网络设备及器件,002281.SZ,光迅科技
通信网络设备及器件,002296.SZ,辉煌科技
通信网络设备及器件,002396.SZ,星网锐捷
通信网络设备及器件,002583.SZ,海能达
通信网络设备及器件,002792.SZ,通宇通讯
通信网络设备及器件,002796.SZ,世嘉科技
通信网络设备及器件,002897.SZ,意华股份
通信网络设备及器件,002902.SZ,铭普光磁
通信网络设备及器件,300098.SZ,高新兴
通信网络设备及器件,300134.SZ,大富科技
通信网络设备及器件,300308.SZ,中际旭创
通信网络设备及器件,300394.SZ,天孚通信
通信网络设备及器件,300502.SZ,新易盛
通信网络设备及器件,300548.SZ,长芯博创
通信网络设备及器件,300565.SZ,科信技术
通信网络设备及器件,300570.SZ,太辰光
通信网络设备及器件,300620.SZ,光库科技
通信网络设备及器件,300698.SZ,万马科技
通信网络设备及器件,300710.SZ,万隆光电
通信网络设备及器件,301165.SZ,锐捷网络
通信网络设备及器件,301205.SZ,联特科技
通信网络设备及器件,301314.SZ,科瑞思
通信网络设备及器件,301419.SZ,阿莱德
通信网络设备及器件,301577.SZ,美信科技
通信网络设备及器件,600498.SH,烽火通信
通信网络设备及器件,603421.SH,鼎信通讯
通信网络设备及器件,688182.SH,灿勤科技
通信网络设备及器件,688205.SH,德科立
通信网络设备及器件,688313.SH,仕佳光子
通信网络设备及器件,688387.SH,信科移动-U
通信网络设备及器件,688618.SH,三旺通信
通信网络设备及器件,688668.SH,鼎通科技
通信网络设备及器件,920045.BJ,蘅东光
配电设备,002168.SZ,ST惠程
配电设备,002346.SZ,柘中股份
配电设备,002350.SZ,北京科锐
配电设备,002441.SZ,众业达
配电设备,002706.SZ,良信股份
配电设备,002927.SZ,泰永长征
配电设备,300141.SZ,和顺电气
配电设备,300283.SZ,温州宏丰
配电设备,300670.SZ,大烨智能
配电设备,300932.SZ,三友联众
配电设备,301291.SZ,明阳电气
配电设备,301361.SZ,众智科技
配电设备,301386.SZ,未来电器
配电设备,301388.SZ,欣灵电气
配电设备,301668.SZ,昊创瑞通
配电设备,600468.SH,百利电气
配电设备,601567.SH,三星电气
配电设备,601616.SH,广电电气
配电设备,601877.SH,正泰电器
配电设备,603016.SH,新宏泰
配电设备,603070.SH,万控智造
配电设备,603829.SH,洛凯股份
配电设备,603861.SH,白云电器
配电设备,605066.SH,天正电气
配电设备,688517.SH,金冠电气
配电设备,920111.BJ,聚星科技
酒店,000428.SZ,华天酒店
酒店,301073.SZ,君亭酒店
酒店,600258.SH,首旅酒店
酒店,600754.SH,锦江酒店
酒店,601007.SH,金陵饭店
金属制品,000039.SZ,中集集团
金属制品,000777.SZ,中核科技
金属制品,001306.SZ,夏厦精密
金属制品,001379.SZ,腾达科技
金属制品,002026.SZ,山东威达
金属制品,002131.SZ,利欧股份
金属制品,002132.SZ,恒星科技
金属制品,002164.SZ,宁波东力
金属制品,002342.SZ,巨力索具
金属制品,002347.SZ,泰尔股份
金属制品,002438.SZ,江苏神通
金属制品,002445.SZ,中南文化
金属制品,002514.SZ,*ST宝馨
金属制品,002633.SZ,申科股份
金属制品,002795.SZ,永和智控
金属制品,002843.SZ,泰嘉股份
金属制品,002871.SZ,伟隆股份
金属制品,002877.SZ,智能自控
金属制品,002896.SZ,中大力德
金属制品,002931.SZ,锋龙股份
金属制品,300228.SZ,富瑞特装
金属制品,300260.SZ,新莱应材
金属制品,300402.SZ,宝色股份
金属制品,300421.SZ,力星股份
金属制品,300488.SZ,恒锋工具
金属制品,300718.SZ,长盛轴承
金属制品,300780.SZ,德恩精工
金属制品,300817.SZ,双飞集团
金属制品,300828.SZ,锐新科技
金属制品,300838.SZ,浙江力诺
金属制品,300885.SZ,海昌新材
金属制品,300943.SZ,春晖智控
金属制品,300946.SZ,恒而达
金属制品,300985.SZ,致远新能
金属制品,301137.SZ,哈焊华通
金属制品,301151.SZ,冠龙节能
金属制品,301160.SZ,翔楼新材
金属制品,301255.SZ,通力科技
金属制品,301261.SZ,恒工精密
金属制品,301268.SZ,铭利达
金属制品,301307.SZ,美利信
金属制品,301309.SZ,万得凯
金属制品,301368.SZ,丰立智能
金属制品,301377.SZ,鼎泰高科
金属制品,301548.SZ,崇德科技
金属制品,301559.SZ,中集环科
金属制品,301596.SZ,瑞迪智驱
金属制品,301677.SZ,欣兴工具
金属制品,600114.SH,东睦股份
金属制品,600558.SH,大西洋
金属制品,600592.SH,龙溪股份
金属制品,600860.SH,京城股份
金属制品,600889.SH,*ST京化
金属制品,600992.SH,贵绳股份
金属制品,601002.SH,晋亿实业
金属制品,601177.SH,杭齿前进
金属制品,603028.SH,赛福天
金属制品,603270.SH,金帝股份
金属制品,603278.SH,大业股份
金属制品,603308.SH,应流股份
金属制品,603400.SH,华之杰
金属制品,603667.SH,五洲新春
金属制品,603699.SH,纽威股份
金属制品,603915.SH,国茂股份
金属制品,603969.SH,银龙股份
金属制品,605100.SH,华丰股份
金属制品,688059.SH,华锐精密
金属制品,688257.SH,新锐股份
金属制品,688308.SH,欧科亿
金属制品,688355.SH,明志科技
金属制品,688379.SH,华光新材
金属制品,920002.BJ,万达轴承
金属制品,920082.BJ,方正阀门
金属制品,920169.BJ,七丰精工
金属制品,920223.BJ,荣亿精密
金属制品,920238.BJ,长鹰硬科
金属制品,920260.BJ,中寰股份
金属制品,920298.BJ,腾信精密
金属制品,920505.BJ,九菱科技
金属制品,920510.BJ,丰光精密
金属制品,920679.BJ,前进科技
金属制品,920693.BJ,阿为特
金属制品,920720.BJ,吉冈精密
金属制品,920943.BJ,优机股份
金属包装,002374.SZ,中锐股份
金属包装,002701.SZ,奥瑞金
金属包装,002752.SZ,昇兴股份
金属包装,002787.SZ,华源控股
金属包装,002846.SZ,英联股份
金属包装,002969.SZ,嘉美包装
金属包装,601968.SH,宝钢包装
金融信息服务,002647.SZ,仁东控股
金融信息服务,300773.SZ,拉卡拉
金融控股,000617.SZ,中油资本
金融控股,000987.SZ,越秀资本
金融控股,002423.SZ,中粮资本
金融控股,600120.SH,浙江东方
金融控股,600318.SH,新力金融
金融控股,600390.SH,五矿资本
金融控股,600643.SH,爱建集团
金融控股,600830.SH,香溢融通
钛白粉,000545.SZ,金浦钛业
钛白粉,002136.SZ,安纳达
钛白粉,002145.SZ,钛能化学
钛白粉,002601.SZ,龙佰集团
钛白粉,300891.SZ,惠云钛业
钛白粉,600727.SH,鲁北化工
钟表珠宝,000017.SZ,深中华A
钟表珠宝,000026.SZ,飞亚达
钟表珠宝,002345.SZ,潮宏基
钟表珠宝,002574.SZ,明牌珠宝
钟表珠宝,002721.SZ,金一文化
钟表珠宝,002731.SZ,*ST萃华
钟表珠宝,002867.SZ,周大生
钟表珠宝,300945.SZ,曼卡龙
钟表珠宝,301177.SZ,迪阿股份
钟表珠宝,600612.SH,老凤祥
钟表珠宝,600916.SH,中国黄金
钟表珠宝,603900.SH,莱绅通灵
钟表珠宝,605599.SH,菜百股份
钢结构,002135.SZ,东南网架
钢结构,002541.SZ,鸿路钢构
钢结构,002593.SZ,日上集团
钢结构,002743.SZ,ST富煌
钢结构,300517.SZ,海波重科
钢结构,600477.SH,杭萧钢构
钢结构,600496.SH,精工钢构
钢结构,601096.SH,宏盛华源
钢结构,603098.SH,森特股份
钢结构,920057.BJ,百甲科技
钢铁管材,000778.SZ,新兴铸管
钢铁管材,601686.SH,友发集团
钢铁管材,603878.SH,武进不锈
钨,000657.SZ,中钨高新
钨,002378.SZ,章源钨业
钨,002842.SZ,翔鹭钨业
钨,600549.SH,厦门钨业
钴,300618.SZ,寒锐钴业
钴,301219.SZ,腾远钴业
钴,603799.SH,华友钴业
钼,000688.SZ,国城矿业
钼,001257.SZ,盛龙股份
钼,601958.SH,金钼股份
钾肥,000408.SZ,藏格矿业
钾肥,000792.SZ,盐湖股份
钾肥,000893.SZ,亚钾国际
钾肥,002545.SZ,东方铁塔
铁矿石,000655.SZ,金岭矿业
铁矿石,000923.SZ,河钢资源
铁矿石,001203.SZ,大中矿业
铁矿石,600382.SH,广东明珠
铁矿石,601121.SH,宝地矿业
铁矿石,601123.SH,马矿股份
铁矿石,601969.SH,海南矿业
铁路运输,000557.SZ,西部创业
铁路运输,001213.SZ,中铁特货
铁路运输,001317.SZ,三羊马
铁路运输,600125.SH,铁龙物流
铁路运输,601006.SH,大秦铁路
铁路运输,601333.SH,广深铁路
铁路运输,601816.SH,京沪高铁
铅锌,000060.SZ,中金岭南
铅锌,000426.SZ,兴业银锡
铅锌,000603.SZ,盛达资源
铅锌,000751.SZ,锌业股份
铅锌,000758.SZ,中色股份
铅锌,002114.SZ,罗平锌电
铅锌,600338.SH,西藏珠峰
铅锌,600497.SH,驰宏锌锗
铅锌,600531.SH,豫光金铅
铅锌,600961.SH,株冶集团
铅锌,601020.SH,华钰矿业
铅锌,603132.SH,金徽股份
铅锌,920634.BJ,新威凌
铜,000630.SZ,铜陵有色
铜,000737.SZ,北方铜业
铜,000878.SZ,云南铜业
铜,002171.SZ,楚江新材
铜,002203.SZ,海亮股份
铜,002295.SZ,精艺股份
铜,300697.SZ,电工合金
铜,600362.SH,江西铜业
铜,600490.SH,鹏欣资源
铜,600711.SH,盛屯矿业
铜,601168.SH,西部矿业
铜,601212.SH,白银有色
铜,601609.SH,金田股份
铜,601899.SH,紫金矿业
铜,603527.SH,众源新材
铜,603979.SH,金诚信
铜,603993.SH,洛阳钼业
铝,000612.SZ,焦作万方
铝,000807.SZ,云铝股份
铝,000933.SZ,神火股份
铝,002160.SZ,常铝股份
铝,002379.SZ,宏桥控股
铝,002501.SZ,*ST利源
铝,002532.SZ,天山铝业
铝,002540.SZ,亚太科技
铝,002578.SZ,闽发铝业
铝,002824.SZ,和胜股份
铝,002988.SZ,豪美新材
铝,002996.SZ,顺博合金
铝,003038.SZ,鑫铂股份
铝,300057.SZ,万顺新材
铝,300328.SZ,宜安科技
铝,300337.SZ,银邦股份
铝,600219.SH,南山铝业
铝,600361.SH,创新新材
铝,600595.SH,中孚实业
铝,600615.SH,鑫源智造
铝,600768.SH,富邦新材
铝,600888.SH,新疆众和
铝,601388.SH,怡球资源
铝,601600.SH,中国铝业
铝,601677.SH,明泰铝业
铝,601702.SH,华峰铝业
铝,603271.SH,永杰新材
铝,603876.SH,鼎胜新材
铝,603937.SH,丽岛新材
铝,605208.SH,永茂泰
锂,000049.SZ,德赛电池
锂,000762.SZ,西藏矿业
锂,001283.SZ,豪鹏科技
锂,002074.SZ,国轩高科
锂,002192.SZ,融捷股份
锂,002240.SZ,盛新锂能
锂,002245.SZ,蔚蓝锂芯
锂,002460.SZ,赣锋锂业
锂,002466.SZ,天齐锂业
锂,002756.SZ,永兴材料
锂,002850.SZ,科达利
锂,300014.SZ,亿纬锂能
锂,300173.SZ,ST福能
锂,300207.SZ,欣旺达
锂,300410.SZ,正业科技
锂,300438.SZ,鹏辉能源
锂,300450.SZ,先导智能
锂,300457.SZ,赢合科技
锂,300490.SZ,华自科技
锂,300530.SZ,领湃科技
锂,300619.SZ,金银河
锂,300648.SZ,星云股份
锂,300750.SZ,宁德时代
锂,300953.SZ,震裕科技
锂,301121.SZ,紫建电子
锂,301150.SZ,中一科技
锂,301210.SZ,金杨精密
锂,301217.SZ,铜冠铜箔
锂,301325.SZ,曼恩斯特
锂,301327.SZ,华宝新能
锂,301511.SZ,德福科技
锂,301513.SZ,尚水智能
锂,301587.SZ,中瑞股份
锂,301599.SZ,理奇智能
锂,301662.SZ,宏工科技
锂,600110.SH,诺德股份
锂,600152.SH,维科技术
锂,600241.SH,时代万恒
锂,600478.SH,科力远
锂,603032.SH,德新科技
锂,603399.SH,永杉锂业
锂,688006.SH,杭可科技
锂,688063.SH,派能科技
锂,688155.SH,先惠技术
锂,688345.SH,博力威
锂,688388.SH,嘉元科技
锂,688392.SH,骄成超声
锂,688499.SH,利元亨
锂,688567.SH,孚能科技
锂,688573.SH,信宇人
锂,688638.SH,誉辰智能
锂,688772.SH,珠海冠宇
锂,920117.BJ,龙鑫智能
锂,920119.BJ,美德乐
锂,920152.BJ,昆工科技
锂,920237.BJ,力佳科技
锂,920239.BJ,长虹能源
锂,920252.BJ,天宏锂电
锂,920289.BJ,华汇智能
锂,920522.BJ,纳科诺尔
锂,920523.BJ,德瑞锂电
锂,920779.BJ,武汉蓝电
锂,920914.BJ,远航精密
锂电专用设备,300173.SZ,ST福能
锂电专用设备,300410.SZ,正业科技
锂电专用设备,300450.SZ,先导智能
锂电专用设备,300457.SZ,赢合科技
锂电专用设备,300490.SZ,华自科技
锂电专用设备,300619.SZ,金银河
锂电专用设备,300648.SZ,星云股份
锂电专用设备,301325.SZ,曼恩斯特
锂电专用设备,301513.SZ,尚水智能
锂电专用设备,301599.SZ,理奇智能
锂电专用设备,301662.SZ,宏工科技
锂电专用设备,603032.SH,德新科技
锂电专用设备,688006.SH,杭可科技
锂电专用设备,688155.SH,先惠技术
锂电专用设备,688392.SH,骄成超声
锂电专用设备,688499.SH,利元亨
锂电专用设备,688573.SH,信宇人
锂电专用设备,688638.SH,誉辰智能
锂电专用设备,920117.BJ,龙鑫智能
锂电专用设备,920119.BJ,美德乐
锂电专用设备,920152.BJ,昆工科技
锂电专用设备,920289.BJ,华汇智能
锂电专用设备,920522.BJ,纳科诺尔
锂电专用设备,920779.BJ,武汉蓝电
锂电池,000049.SZ,德赛电池
锂电池,001283.SZ,豪鹏科技
锂电池,002074.SZ,国轩高科
锂电池,002245.SZ,蔚蓝锂芯
锂电池,002850.SZ,科达利
锂电池,300014.SZ,亿纬锂能
锂电池,300207.SZ,欣旺达
锂电池,300438.SZ,鹏辉能源
锂电池,300530.SZ,领湃科技
锂电池,300750.SZ,宁德时代
锂电池,300953.SZ,震裕科技
锂电池,301121.SZ,紫建电子
锂电池,301150.SZ,中一科技
锂电池,301210.SZ,金杨精密
锂电池,301217.SZ,铜冠铜箔
锂电池,301327.SZ,华宝新能
锂电池,301511.SZ,德福科技
锂电池,301587.SZ,中瑞股份
锂电池,600110.SH,诺德股份
锂电池,600152.SH,维科技术
